row,id,travel_datetime,travel_date,pointtype,name,sleepcategory,nonights,next_id,next_travel_datetime,next_travel_date,next_pointtype,next_name,day_diff_to_next_entry,status,
175,175,2/19/2024 0:05,2/19/2024,waypoint,Gran Tarajal Autovia,,0,176,2/19/2024 0:07,2/19/2024,waypoint,Autovia,0,not_sleep,
176,176,2/19/2024 0:07,2/19/2024,waypoint,Autovia,,0,177,2/19/2024 0:08,2/19/2024,sleep,Playa el Salmo,0,not_sleep,
177,177,2/19/2024 0:08,2/19/2024,sleep,Playa el Salmo,camping,1,178,2/20/2024 0:00,2/20/2024,sleep,Yeremi's house,1,match,
178,178,2/20/2024 0:00,2/20/2024,sleep,Yeremi's house,house,1,179,2/21/2024 0:00,2/21/2024,waypoint,Playa Garcey,1,match,
179,179,2/21/2024 0:00,2/21/2024,waypoint,Playa Garcey,,0,180,2/21/2024 0:01,2/21/2024,sleep,Cave,0,not_sleep,
180,180,2/21/2024 0:01,2/21/2024,sleep,Cave,camping,1,181,2/22/2024 0:00,2/22/2024,sleep,Playa de la Hermosas,1,match,
181,181,2/22/2024 0:00,2/22/2024,sleep,Playa de la Hermosas,camping,1,182,2/23/2024 0:00,2/23/2024,waypoint,La Pared,1,match,
182,182,2/23/2024 0:00,2/23/2024,waypoint,La Pared,,0,183,2/23/2024 0:00,2/23/2024,waypoint,La Pared,0,not_sleep,
183,183,2/23/2024 0:00,2/23/2024,waypoint,La Pared,,0,184,2/23/2024 0:01,2/23/2024,waypoint,Costa Calma,0,not_sleep,
184,184,2/23/2024 0:01,2/23/2024,waypoint,Costa Calma,,0,185,2/23/2024 0:02,2/23/2024,waypoint,Cofete,0,not_sleep,
185,185,2/23/2024 0:02,2/23/2024,waypoint,Cofete,,0,186,2/23/2024 0:04,2/23/2024,sleep,Yeremi's house,0,not_sleep,
186,186,2/23/2024 0:04,2/23/2024,sleep,Yeremi's house,house,1,187,2/24/2024 0:00,2/24/2024,waypoint,Autovia,1,match,
187,187,2/24/2024 0:00,2/24/2024,waypoint,Autovia,,0,188,2/24/2024 0:01,2/24/2024,waypoint,Gran Tarajal outskirts,0,not_sleep,
188,188,2/24/2024 0:01,2/24/2024,waypoint,Gran Tarajal outskirts,,0,189,2/24/2024 0:03,2/24/2024,waypoint,Puerto de Rosario outskirts,0,not_sleep,
189,189,2/24/2024 0:03,2/24/2024,waypoint,Puerto de Rosario outskirts,,0,190,2/24/2024 0:05,2/24/2024,waypoint,Corralejo,0,not_sleep,
190,190,2/24/2024 0:05,2/24/2024,waypoint,Corralejo,,0,191,2/24/2024 0:06,2/24/2024,sleep,Corralejo,0,not_sleep,
191,191,2/24/2024 0:06,2/24/2024,sleep,Corralejo,camping,1,192,2/25/2024 0:00,2/25/2024,waypoint,Corralejo port,1,match,
192,192,2/25/2024 0:00,2/25/2024,waypoint,Corralejo port,,0,193,2/25/2024 0:01,2/25/2024,waypoint,Playa Blanca,0,not_sleep,
193,193,2/25/2024 0:01,2/25/2024,waypoint,Playa Blanca,,0,194,2/25/2024 0:03,2/25/2024,sleep,Playa Mujeres,0,not_sleep,
194,194,2/25/2024 0:03,2/25/2024,sleep,Playa Mujeres,camping,1,195,2/26/2024 0:00,2/26/2024,waypoint,Marina Rubicon,1,match,
195,195,2/26/2024 0:00,2/26/2024,waypoint,Marina Rubicon,,0,196,2/26/2024 0:01,2/26/2024,waypoint,Puerto Calero,0,not_sleep,
196,196,2/26/2024 0:01,2/26/2024,waypoint,Puerto Calero,,0,197,2/26/2024 0:03,2/26/2024,sleep,Playa Quemada,0,not_sleep,
197,197,2/26/2024 0:03,2/26/2024,sleep,Playa Quemada,camping,1,198,2/27/2024 0:00,2/27/2024,waypoint,Playa Quemada,1,match,
198,198,2/27/2024 0:00,2/27/2024,waypoint,Playa Quemada,,0,199,2/27/2024 0:01,2/27/2024,waypoint,Autovia,0,not_sleep,
199,199,2/27/2024 0:01,2/27/2024,waypoint,Autovia,,0,200,2/27/2024 0:03,2/27/2024,waypoint,Arecife,0,not_sleep,
200,200,2/27/2024 0:03,2/27/2024,waypoint,Arecife,,0,201,2/27/2024 0:04,2/27/2024,sleep,Arecife Marina,0,not_sleep,
201,201,2/27/2024 0:04,2/27/2024,sleep,Arecife Marina,boat,1,202,2/28/2024 0:00,2/28/2024,waypoint,San Bartolome,1,match,
202,202,2/28/2024 0:00,2/28/2024,waypoint,San Bartolome,,0,203,2/28/2024 0:03,2/28/2024,waypoint,Soo,0,not_sleep,
203,203,2/28/2024 0:03,2/28/2024,waypoint,Soo,,0,204,2/28/2024 0:04,2/28/2024,waypoint,Famara,0,not_sleep,
204,204,2/28/2024 0:04,2/28/2024,waypoint,Famara,,0,205,2/28/2024 0:05,2/28/2024,sleep,Famara dunes,0,not_sleep,
205,205,2/28/2024 0:05,2/28/2024,sleep,Famara dunes,camping,1,206,2/29/2024 0:00,2/29/2024,waypoint,San Bartolome,1,match,
206,206,2/29/2024 0:00,2/29/2024,waypoint,San Bartolome,,0,207,2/29/2024 0:01,2/29/2024,waypoint,Tiagua,0,not_sleep,
207,207,2/29/2024 0:01,2/29/2024,waypoint,Tiagua,,0,208,2/29/2024 0:02,2/29/2024,waypoint,La Santa,0,not_sleep,
208,208,2/29/2024 0:02,2/29/2024,waypoint,La Santa,,0,209,2/29/2024 0:04,2/29/2024,waypoint,Mancha Blanca,0,not_sleep,
209,209,2/29/2024 0:04,2/29/2024,waypoint,Mancha Blanca,,0,210,2/29/2024 0:05,2/29/2024,waypoint,Samuel & Margarita,0,not_sleep,
210,210,2/29/2024 0:05,2/29/2024,waypoint,Samuel & Margarita,,0,211,2/29/2024 0:06,2/29/2024,waypoint,Yaiza,0,not_sleep,
211,211,2/29/2024 0:06,2/29/2024,waypoint,Yaiza,,0,212,2/29/2024 0:07,2/29/2024,waypoint,Yaiza Autovia,0,not_sleep,
212,212,2/29/2024 0:07,2/29/2024,waypoint,Yaiza Autovia,,0,213,2/29/2024 0:08,2/29/2024,waypoint,Llanitos,0,not_sleep,
213,213,2/29/2024 0:08,2/29/2024,waypoint,Llanitos,,0,214,2/29/2024 0:09,2/29/2024,waypoint,Playa Honda,0,not_sleep,
214,214,2/29/2024 0:09,2/29/2024,waypoint,Playa Honda,,0,215,2/29/2024 0:10,2/29/2024,sleep,La Concha,0,not_sleep,
215,215,2/29/2024 0:10,2/29/2024,sleep,La Concha,camping,1,216,3/1/2024 0:00,3/1/2024,waypoint,Playa Honda,1,match,
216,216,3/1/2024 0:00,3/1/2024,waypoint,Playa Honda,,0,217,3/1/2024 0:01,3/1/2024,waypoint,Arecife outskirts,0,not_sleep,
217,217,3/1/2024 0:01,3/1/2024,waypoint,Arecife outskirts,,0,218,3/1/2024 0:03,3/1/2024,waypoint,Arecife outskirts,0,not_sleep,
218,218,3/1/2024 0:03,3/1/2024,waypoint,Arecife outskirts,,0,219,3/1/2024 0:04,3/1/2024,waypoint,Arecife port,0,not_sleep,
219,219,3/1/2024 0:04,3/1/2024,waypoint,Arecife port,,0,220,3/1/2024 0:05,3/1/2024,waypoint,Arecife - Las Palmas,0,not_sleep,
220,220,3/1/2024 0:05,3/1/2024,waypoint,Arecife - Las Palmas,,0,221,3/1/2024 0:07,3/1/2024,sleep,SY Thinking of Dave,0,not_sleep,
221,221,3/1/2024 0:07,3/1/2024,sleep,SY Thinking of Dave,boat,2,222,3/3/2024 0:00,3/3/2024,sleep,"Las Palmas - Mindelo, Day 1",2,match,
222,222,3/3/2024 0:00,3/3/2024,sleep,"Las Palmas - Mindelo, Day 1",boat,1,223,3/4/2024 0:00,3/4/2024,sleep,"Las Palmas - Mindelo, Day 2",1,match,
223,223,3/4/2024 0:00,3/4/2024,sleep,"Las Palmas - Mindelo, Day 2",boat,1,224,3/5/2024 0:00,3/5/2024,sleep,"Las Palmas - Mindelo, Day 3",1,match,
224,224,3/5/2024 0:00,3/5/2024,sleep,"Las Palmas - Mindelo, Day 3",boat,1,225,3/6/2024 0:00,3/6/2024,sleep,"Las Palmas - Mindelo, Day 4",1,match,
225,225,3/6/2024 0:00,3/6/2024,sleep,"Las Palmas - Mindelo, Day 4",boat,1,226,3/7/2024 0:00,3/7/2024,sleep,"Las Palmas - Mindelo, Day 5",1,match,
226,226,3/7/2024 0:00,3/7/2024,sleep,"Las Palmas - Mindelo, Day 5",boat,1,227,3/8/2024 0:00,3/8/2024,sleep,"Las Palmas - Mindelo, Day 6",1,match,
227,227,3/8/2024 0:00,3/8/2024,sleep,"Las Palmas - Mindelo, Day 6",boat,1,228,3/9/2024 0:00,3/9/2024,sleep,"Las Palmas - Mindelo, Day 7",1,match,
228,228,3/9/2024 0:00,3/9/2024,sleep,"Las Palmas - Mindelo, Day 7",boat,1,229,3/10/2024 0:00,3/10/2024,sleep,"Las Palmas - Mindelo, Day 8",1,match,
229,229,3/10/2024 0:00,3/10/2024,sleep,"Las Palmas - Mindelo, Day 8",boat,1,230,3/11/2024 0:00,3/11/2024,sleep,Mindelo Marina,1,match,
230,230,3/11/2024 0:00,3/11/2024,sleep,Mindelo Marina,boat,2,231,3/13/2024 0:00,3/13/2024,waypoint,Mindelo Port,2,match,
231,231,3/13/2024 0:00,3/13/2024,waypoint,Mindelo Port,,0,232,3/13/2024 0:01,3/13/2024,waypoint,Porto Novo port,0,not_sleep,
232,232,3/13/2024 0:01,3/13/2024,waypoint,Porto Novo port,,0,233,3/13/2024 0:02,3/13/2024,waypoint,Porto Novo,0,not_sleep,
233,233,3/13/2024 0:02,3/13/2024,waypoint,Porto Novo,,0,234,3/13/2024 0:04,3/13/2024,waypoint,Cova Paul,0,not_sleep,
234,234,3/13/2024 0:04,3/13/2024,waypoint,Cova Paul,,0,235,3/13/2024 0:06,3/13/2024,sleep,Pico da Cruz,0,not_sleep,
235,235,3/13/2024 0:06,3/13/2024,sleep,Pico da Cruz,camping,1,236,3/14/2024 0:00,3/14/2024,waypoint,Praia di Gi,1,match,
236,236,3/14/2024 0:00,3/14/2024,waypoint,Praia di Gi,,0,237,3/14/2024 0:01,3/14/2024,waypoint,Paul,0,not_sleep,
237,237,3/14/2024 0:01,3/14/2024,waypoint,Paul,,0,238,3/14/2024 0:04,3/14/2024,sleep,Praja di Gi,0,not_sleep,
238,238,3/14/2024 0:04,3/14/2024,sleep,Praja di Gi,camping,1,239,3/15/2024 0:00,3/15/2024,waypoint,Paul,1,match,
239,239,3/15/2024 0:00,3/15/2024,waypoint,Paul,,0,240,3/15/2024 0:03,3/15/2024,waypoint,Paul Valley,0,not_sleep,
240,240,3/15/2024 0:03,3/15/2024,waypoint,Paul Valley,,0,241,3/15/2024 0:05,3/15/2024,waypoint,Paul outskirts,0,not_sleep,
241,241,3/15/2024 0:05,3/15/2024,waypoint,Paul outskirts,,0,242,3/15/2024 0:06,3/15/2024,waypoint,Ribeira Grande,0,not_sleep,
242,242,3/15/2024 0:06,3/15/2024,waypoint,Ribeira Grande,,0,243,3/15/2024 0:07,3/15/2024,waypoint,Ponta do Sol,0,not_sleep,
243,243,3/15/2024 0:07,3/15/2024,waypoint,Ponta do Sol,,0,244,3/15/2024 0:08,3/15/2024,sleep,Fontainhas,0,not_sleep,
244,244,3/15/2024 0:08,3/15/2024,sleep,Fontainhas,camping,1,245,3/16/2024 0:00,3/16/2024,waypoint,Cruzinha,1,match,
245,245,3/16/2024 0:00,3/16/2024,waypoint,Cruzinha,,0,246,3/16/2024 0:02,3/16/2024,waypoint,Ribeira Grande,0,not_sleep,
246,246,3/16/2024 0:02,3/16/2024,waypoint,Ribeira Grande,,0,247,3/16/2024 0:04,3/16/2024,waypoint,Porto Novo port,0,not_sleep,
247,247,3/16/2024 0:04,3/16/2024,waypoint,Porto Novo port,,0,248,3/16/2024 0:07,3/16/2024,waypoint,Mindelo port,0,not_sleep,
248,248,3/16/2024 0:07,3/16/2024,waypoint,Mindelo port,,0,249,3/16/2024 0:09,3/16/2024,sleep,Mindelo Marina,0,not_sleep,
249,249,3/16/2024 0:09,3/16/2024,sleep,Mindelo Marina,boat,7,250,3/23/2024 0:00,3/23/2024,sleep,"Mindelp - Sal, Day 1",7,match,
250,250,3/23/2024 0:00,3/23/2024,sleep,"Mindelp - Sal, Day 1",boat,1,251,3/24/2024 0:00,3/24/2024,sleep,Palmeira anchorage,1,match,
251,251,3/24/2024 0:00,3/24/2024,sleep,Palmeira anchorage,boat,1,252,3/25/2024 0:00,3/25/2024,sleep,Palmeira beach,1,match,
252,252,3/25/2024 0:00,3/25/2024,sleep,Palmeira beach,camping,2,253,3/27/2024 0:00,3/27/2024,waypoint,Espargo,2,match,
253,253,3/27/2024 0:00,3/27/2024,waypoint,Espargo,,0,254,3/27/2024 0:02,3/27/2024,waypoint,Santa Maria,0,not_sleep,
254,254,3/27/2024 0:02,3/27/2024,waypoint,Santa Maria,,0,255,3/27/2024 0:13,3/27/2024,sleep,Santa Maria beach,0,not_sleep,
255,255,3/27/2024 0:13,3/27/2024,sleep,Santa Maria beach,camping,1,256,3/28/2024 0:00,3/28/2024,waypoint,Santa Maria,1,match,
256,256,3/28/2024 0:00,3/28/2024,waypoint,Santa Maria,,0,257,3/28/2024 0:02,3/28/2024,waypoint,Vila Verde,0,not_sleep,
257,257,3/28/2024 0:02,3/28/2024,waypoint,Vila Verde,,0,258,3/28/2024 0:04,3/28/2024,waypoint,Santa Maria,0,not_sleep,
258,258,3/28/2024 0:04,3/28/2024,waypoint,Santa Maria,,0,259,3/28/2024 0:05,3/28/2024,waypoint,Espargo,0,not_sleep,
259,259,3/28/2024 0:05,3/28/2024,waypoint,Espargo,,0,260,3/28/2024 0:07,3/28/2024,waypoint,Pedra Lume,0,not_sleep,
260,260,3/28/2024 0:07,3/28/2024,waypoint,Pedra Lume,,0,261,3/28/2024 0:09,3/28/2024,sleep,Shark Bay,0,not_sleep,
261,261,3/28/2024 0:09,3/28/2024,sleep,Shark Bay,camping,1,262,3/29/2024 0:00,3/29/2024,waypoint,Pedra Lume,1,match,
262,262,3/29/2024 0:00,3/29/2024,waypoint,Pedra Lume,,0,263,3/29/2024 0:01,3/29/2024,waypoint,Espargos,0,not_sleep,
263,263,3/29/2024 0:01,3/29/2024,waypoint,Espargos,,0,264,3/29/2024 0:03,3/29/2024,waypoint,Sal Airport,0,not_sleep,
264,264,3/29/2024 0:03,3/29/2024,waypoint,Sal Airport,,0,265,3/29/2024 0:10,3/29/2024,waypoint,Dakar Airport,0,not_sleep,
265,265,3/29/2024 0:10,3/29/2024,waypoint,Dakar Airport,,0,267,3/29/2024 0:11,3/29/2024,waypoint,Dakar,0,not_sleep,
266,267,3/29/2024 0:11,3/29/2024,waypoint,Dakar,,0,266,3/29/2024 0:12,3/29/2024,sleep,Khalil's house,0,not_sleep,
267,266,3/29/2024 0:12,3/29/2024,sleep,Khalil's house,couchsurfing,3,269,4/1/2024 2:01,4/1/2024,waypoint,Dakar Autovia,3,match,
268,269,4/1/2024 2:01,4/1/2024,waypoint,Dakar Autovia,,0,268,4/1/2024 2:02,4/1/2024,waypoint,Aire ,0,not_sleep,
269,268,4/1/2024 2:02,4/1/2024,waypoint,Aire ,,0,270,4/1/2024 2:05,4/1/2024,waypoint,Thies,0,not_sleep,
270,270,4/1/2024 2:05,4/1/2024,waypoint,Thies,,0,271,4/1/2024 2:07,4/1/2024,sleep,St Louis,0,not_sleep,
271,271,4/1/2024 2:07,4/1/2024,sleep,St Louis,house,1,272,4/2/2024 0:00,4/2/2024,waypoint,Universidad,1,match,
272,272,4/2/2024 0:00,4/2/2024,waypoint,Universidad,,0,273,4/2/2024 0:01,4/2/2024,waypoint,Crossing to Daima,0,not_sleep,
273,273,4/2/2024 0:01,4/2/2024,waypoint,Crossing to Daima,,0,274,4/2/2024 0:02,4/2/2024,waypoint,Crossing to National Park,0,not_sleep,
274,274,4/2/2024 0:02,4/2/2024,waypoint,Crossing to National Park,,0,275,4/2/2024 0:03,4/2/2024,waypoint,Border Mauritania,0,not_sleep,
275,275,4/2/2024 0:03,4/2/2024,waypoint,Border Mauritania,,0,276,4/2/2024 0:04,4/2/2024,waypoint,Border Mauritania,0,not_sleep,
276,276,4/2/2024 0:04,4/2/2024,waypoint,Border Mauritania,,0,280,4/2/2024 0:04,4/2/2024,waypoint,Tiguent,0,not_sleep,
277,280,4/2/2024 0:04,4/2/2024,waypoint,Tiguent,,0,277,4/2/2024 0:05,4/2/2024,waypoint,Tiguent,0,not_sleep,
278,277,4/2/2024 0:05,4/2/2024,waypoint,Tiguent,,0,279,4/2/2024 0:06,4/2/2024,waypoint,Middle of nowhere,0,not_sleep,
279,279,4/2/2024 0:06,4/2/2024,waypoint,Middle of nowhere,,0,278,4/2/2024 0:07,4/2/2024,sleep,Fishing village,0,not_sleep,
280,278,4/2/2024 0:07,4/2/2024,sleep,Fishing village,camping,2,281,4/4/2024 0:00,4/4/2024,waypoint,Middle of nowhere,2,match,
281,281,4/4/2024 0:00,4/4/2024,waypoint,Middle of nowhere,,0,282,4/4/2024 0:01,4/4/2024,waypoint,Nouakchott outskirts,0,not_sleep,
282,282,4/4/2024 0:01,4/4/2024,waypoint,Nouakchott outskirts,,0,283,4/4/2024 0:02,4/4/2024,waypoint,Nouakchott,0,not_sleep,
283,283,4/4/2024 0:02,4/4/2024,waypoint,Nouakchott,,0,284,4/4/2024 0:03,4/4/2024,waypoint,Nouakchott outskirts,0,not_sleep,
284,284,4/4/2024 0:03,4/4/2024,waypoint,Nouakchott outskirts,,0,285,4/4/2024 0:04,4/4/2024,waypoint,Crossing to the airport,0,not_sleep,
285,285,4/4/2024 0:04,4/4/2024,waypoint,Crossing to the airport,,0,286,4/4/2024 0:06,4/4/2024,waypoint,Nouadibhou outskirts,0,not_sleep,
286,286,4/4/2024 0:06,4/4/2024,waypoint,Nouadibhou outskirts,,0,287,4/4/2024 0:07,4/4/2024,sleep,Nouadhibou,0,not_sleep,
287,287,4/4/2024 0:07,4/4/2024,sleep,Nouadhibou,couchsurfing,2,288,4/6/2024 0:00,4/6/2024,waypoint,Gas Station,2,match,
288,288,4/6/2024 0:00,4/6/2024,waypoint,Gas Station,,0,289,4/6/2024 0:01,4/6/2024,waypoint,Crossroads to Dakhla,0,not_sleep,
289,289,4/6/2024 0:01,4/6/2024,waypoint,Crossroads to Dakhla,,0,290,4/6/2024 0:02,4/6/2024,waypoint,Border Mauritania-Morocco,0,not_sleep,
290,290,4/6/2024 0:02,4/6/2024,waypoint,Border Mauritania-Morocco,,0,291,4/6/2024 0:04,4/6/2024,waypoint,Roundabout to Dakhla,0,not_sleep,
291,291,4/6/2024 0:04,4/6/2024,waypoint,Roundabout to Dakhla,,0,292,4/6/2024 0:05,4/6/2024,waypoint,Dakhla,0,not_sleep,
292,292,4/6/2024 0:05,4/6/2024,waypoint,Dakhla,,0,293,4/6/2024 0:07,4/6/2024,sleep,Dakhla,0,not_sleep,
293,293,4/6/2024 0:07,4/6/2024,sleep,Dakhla,couchsurfing,3,294,4/9/2024 2:00,4/9/2024,waypoint,Dakhla outskirts,3,match,
294,294,4/9/2024 2:00,4/9/2024,waypoint,Dakhla outskirts,,0,295,4/9/2024 2:01,4/9/2024,waypoint,Roundabout Dakhla,0,not_sleep,
295,295,4/9/2024 2:01,4/9/2024,waypoint,Roundabout Dakhla,,0,296,4/9/2024 2:02,4/9/2024,waypoint,Middle of nowhere,0,not_sleep,
296,296,4/9/2024 2:02,4/9/2024,waypoint,Middle of nowhere,,0,297,4/10/2024 0:00,4/10/2024,waypoint,Soualem,1,not_sleep,
297,297,4/10/2024 0:00,4/10/2024,waypoint,Soualem,,0,298,4/10/2024 0:01,4/10/2024,waypoint,Agadir outskirts,0,not_sleep,
298,298,4/10/2024 0:01,4/10/2024,waypoint,Agadir outskirts,,0,299,4/10/2024 0:03,4/10/2024,waypoint,Agadir outskirts,0,not_sleep,
299,299,4/10/2024 0:03,4/10/2024,waypoint,Agadir outskirts,,0,300,4/10/2024 0:04,4/10/2024,waypoint,Agadir outskirts,0,not_sleep,
300,300,4/10/2024 0:04,4/10/2024,waypoint,Agadir outskirts,,0,301,4/10/2024 0:05,4/10/2024,waypoint,Anza,0,not_sleep,
301,301,4/10/2024 0:05,4/10/2024,waypoint,Anza,,0,302,4/10/2024 0:07,4/10/2024,waypoint,Aouira,0,not_sleep,
302,302,4/10/2024 0:07,4/10/2024,waypoint,Aouira,,0,304,4/10/2024 0:09,4/10/2024,waypoint,Paradise,0,not_sleep,
303,304,4/10/2024 0:09,4/10/2024,waypoint,Paradise,,0,303,4/10/2024 0:10,4/10/2024,sleep,Paradise,0,not_sleep,
304,303,4/10/2024 0:10,4/10/2024,sleep,Paradise,camping,1,305,4/12/2024 0:00,4/12/2024,waypoint,Taghzout,2,mismatch,1
305,305,4/12/2024 0:00,4/12/2024,waypoint,Taghzout,,0,306,4/12/2024 0:01,4/12/2024,waypoint,Imsouane,0,not_sleep,
306,306,4/12/2024 0:01,4/12/2024,waypoint,Imsouane,,0,307,4/12/2024 0:02,4/12/2024,sleep,Imsouane,0,not_sleep,
307,307,4/12/2024 0:02,4/12/2024,sleep,Imsouane,camping,1,308,4/13/2024 0:00,4/13/2024,waypoint,Imsouane exit,1,match,
308,308,4/13/2024 0:00,4/13/2024,waypoint,Imsouane exit,,0,309,4/13/2024 0:01,4/13/2024,waypoint,Autovia,0,not_sleep,
309,309,4/13/2024 0:01,4/13/2024,waypoint,Autovia,,0,310,4/13/2024 0:02,4/13/2024,waypoint,Essaouira,0,not_sleep,
310,310,4/13/2024 0:02,4/13/2024,waypoint,Essaouira,,0,311,4/13/2024 0:03,4/13/2024,waypoint,Roundabout,0,not_sleep,
311,311,4/13/2024 0:03,4/13/2024,waypoint,Roundabout,,0,312,4/13/2024 0:04,4/13/2024,waypoint,Safi Bus Station,0,not_sleep,
312,312,4/13/2024 0:04,4/13/2024,waypoint,Safi Bus Station,,0,313,4/13/2024 0:05,4/13/2024,waypoint,Cap,0,not_sleep,
313,313,4/13/2024 0:05,4/13/2024,waypoint,Cap,,0,315,4/13/2024 0:07,4/13/2024,waypoint,Cap,0,not_sleep,
314,315,4/13/2024 0:07,4/13/2024,waypoint,Cap,,0,314,4/13/2024 0:08,4/13/2024,sleep,Cap,0,not_sleep,
315,314,4/13/2024 0:08,4/13/2024,sleep,Cap,camping,1,316,4/14/2024 0:00,4/14/2024,waypoint,Outside of Cap,1,match,
316,316,4/14/2024 0:00,4/14/2024,waypoint,Outside of Cap,,0,317,4/14/2024 0:01,4/14/2024,waypoint,Safi,0,not_sleep,
317,317,4/14/2024 0:01,4/14/2024,waypoint,Safi,,0,318,4/14/2024 0:02,4/14/2024,waypoint,Safi,0,not_sleep,
318,318,4/14/2024 0:02,4/14/2024,waypoint,Safi,,0,319,4/14/2024 0:03,4/14/2024,waypoint,Safi Beach,0,not_sleep,
319,319,4/14/2024 0:03,4/14/2024,waypoint,Safi Beach,,0,320,4/14/2024 0:05,4/14/2024,waypoint,Restaurant,0,not_sleep,
320,320,4/14/2024 0:05,4/14/2024,waypoint,Restaurant,,0,321,4/14/2024 0:06,4/14/2024,waypoint,Casalanca Park,0,not_sleep,
321,321,4/14/2024 0:06,4/14/2024,waypoint,Casalanca Park,,0,322,4/14/2024 0:07,4/14/2024,sleep,Casablanca,0,not_sleep,
322,322,4/14/2024 0:07,4/14/2024,sleep,Casablanca,camping,1,323,4/15/2024 0:00,4/15/2024,waypoint,Casablanca highway entrance,1,match,
323,323,4/15/2024 0:00,4/15/2024,waypoint,Casablanca highway entrance,,0,324,4/15/2024 0:01,4/15/2024,waypoint,Casablanca little california,0,not_sleep,
324,324,4/15/2024 0:01,4/15/2024,waypoint,Casablanca little california,,0,325,4/15/2024 0:03,4/15/2024,waypoint,Casablanca outskirts,0,not_sleep,
325,325,4/15/2024 0:03,4/15/2024,waypoint,Casablanca outskirts,,0,326,4/15/2024 0:04,4/15/2024,waypoint,Rabat,0,not_sleep,
326,326,4/15/2024 0:04,4/15/2024,waypoint,Rabat,,0,327,4/15/2024 0:06,4/15/2024,waypoint,Rest area,0,not_sleep,
327,327,4/15/2024 0:06,4/15/2024,waypoint,Rest area,,0,328,4/15/2024 0:07,4/15/2024,waypoint,Rest stop,0,not_sleep,
328,328,4/15/2024 0:07,4/15/2024,waypoint,Rest stop,,0,329,4/15/2024 0:08,4/15/2024,waypoint,Tanger outskirts,0,not_sleep,
329,329,4/15/2024 0:08,4/15/2024,waypoint,Tanger outskirts,,0,330,4/15/2024 0:09,4/15/2024,waypoint,Tanger port,0,not_sleep,
330,330,4/15/2024 0:09,4/15/2024,waypoint,Tanger port,,0,331,4/15/2024 0:10,4/15/2024,waypoint,Tanger port,0,not_sleep,
331,331,4/15/2024 0:10,4/15/2024,waypoint,Tanger port,,0,332,4/15/2024 0:11,4/15/2024,waypoint,Tarifa,0,not_sleep,
332,332,4/15/2024 0:11,4/15/2024,waypoint,Tarifa,,0,333,4/15/2024 0:12,4/15/2024,waypoint,La Linea,0,not_sleep,
333,333,4/15/2024 0:12,4/15/2024,waypoint,La Linea,,0,334,4/15/2024 0:13,4/15/2024,sleep,The Jungle,0,not_sleep,
334,334,4/15/2024 0:13,4/15/2024,sleep,The Jungle,camping,1,335,4/16/2024 0:00,4/16/2024,waypoint,La Linea,1,match,
335,335,4/16/2024 0:00,4/16/2024,waypoint,La Linea,,0,336,4/16/2024 0:01,4/16/2024,waypoint,Malaga airport,0,not_sleep,
336,336,4/16/2024 0:01,4/16/2024,waypoint,Malaga airport,,0,337,4/16/2024 0:03,4/16/2024,waypoint,Malaga Airport,0,not_sleep,
337,337,4/16/2024 0:03,4/16/2024,waypoint,Malaga Airport,,0,338,4/16/2024 0:04,4/16/2024,sleep,Lucas Home,0,not_sleep,
338,338,4/16/2024 0:04,4/16/2024,sleep,Lucas Home,friends,4,339,4/20/2024 0:00,4/20/2024,waypoint,Tolox,4,match,
339,339,4/20/2024 0:00,4/20/2024,waypoint,Tolox,,0,340,4/20/2024 0:01,4/20/2024,sleep,Charco de la virgen,0,not_sleep,
340,340,4/20/2024 0:01,4/20/2024,sleep,Charco de la virgen,camping,2,341,4/22/2024 0:00,4/22/2024,waypoint,Tolox,2,match,
341,341,4/22/2024 0:00,4/22/2024,waypoint,Tolox,,0,342,4/22/2024 0:01,4/22/2024,waypoint,Parque Tecnologico,0,not_sleep,
342,342,4/22/2024 0:01,4/22/2024,waypoint,Parque Tecnologico,,0,343,4/22/2024 0:03,4/22/2024,waypoint,Malaga ourskirts,0,not_sleep,
343,343,4/22/2024 0:03,4/22/2024,waypoint,Malaga ourskirts,,0,344,4/22/2024 0:05,4/22/2024,sleep,Malaga Castillo,0,not_sleep,
344,344,4/22/2024 0:05,4/22/2024,sleep,Malaga Castillo,camping,1,345,4/23/2024 0:00,4/23/2024,waypoint,Gasolina autovia,1,match,
345,345,4/23/2024 0:00,4/23/2024,waypoint,Gasolina autovia,,0,347,4/23/2024 0:01,4/23/2024,waypoint,Estacion de servicio,0,not_sleep,
346,347,4/23/2024 0:01,4/23/2024,waypoint,Estacion de servicio,,0,346,4/23/2024 0:03,4/23/2024,sleep,Middle of nowhere,0,not_sleep,
347,346,4/23/2024 0:03,4/23/2024,sleep,Middle of nowhere,camping,1,348,4/24/2024 0:00,4/24/2024,waypoint,Madrid Outskirts,1,match,
348,348,4/24/2024 0:00,4/24/2024,waypoint,Madrid Outskirts,,0,349,4/24/2024 0:01,4/24/2024,sleep,Madrid,0,not_sleep,
349,349,4/24/2024 0:01,4/24/2024,sleep,Madrid,couchsurfing,1,350,4/25/2024 0:00,4/25/2024,sleep,Madrid,1,match,
350,350,4/25/2024 0:00,4/25/2024,sleep,Madrid,couchsurfing,1,351,4/26/2024 0:00,4/26/2024,waypoint,Madrid outskirts north,1,match,
