"leg_id","timestamp_utc","from_key","to_key","from_name","to_name","transport","route_source","route_confidence"
"1324","2025-07-28 22:06:00","1753740300000","1753740360000","Martigny Ferchaud","Chateaubriant","car","arcgis","existing"
"1325","2025-07-28 22:13:00","1753740720000","1753740780000","Peage de Vienne","Peage de Vienne","foot","arcgis","existing"
"1326","2025-07-28 22:00:00","1753654610000","1753740000000","La Greve","La Greve","foot","arcgis","existing"
"1327","2025-07-28 22:12:00","1753740600000","1753740720000","Aire de Bourges","Peage de Vienne","truck","arcgis","existing"
"1328","2025-07-28 22:10:00","1753740540000","1753740600000","Peage de Restigne","Aire de Bourges","car","arcgis","existing"
"1329","2025-07-27 22:06:00","1753653900000","1753653960000","Erqui","Matignon","car","arcgis","existing"
"1330","2025-07-27 22:14:00","1753654380000","1753654440000","Ponterson","Mont St Michel","car","arcgis","existing"
"1331","2025-07-28 22:07:00","1753740360000","1753740420000","Chateaubriant","La Chapelle-Glain","car","arcgis","existing"
"1332","2025-07-27 22:10:00","1753654140000","1753654200000","Les Portes Rouges","Le Vivier sur Mer","car","arcgis","existing"
"1333","2025-07-28 22:03:00","1753740120000","1753740180000","Janze","Retiers","car","arcgis","existing"
"1334","2025-07-28 22:01:00","1753740000000","1753740060000","La Greve","Ponterson","car","arcgis","existing"
"1335","2025-07-27 22:11:00","1753654200000","1753654260000","Le Vivier sur Mer","L'Hebergement","car","arcgis","existing"
"1336","2025-07-27 22:15:00","1753654440000","1753654500000","Mont St Michel","La Greve","car","arcgis","existing"
"1337","2025-07-28 22:08:00","1753740420000","1753740480000","La Chapelle-Glain","Angers","car","arcgis","existing"
"1338","2025-07-27 22:16:50","1753654500000","1753654610000","La Greve","La Greve","foot","arcgis","existing"
"1339","2025-07-27 22:12:00","1753654260000","1753654320000","L'Hebergement","La Fontaine au Jeune","car","arcgis","existing"
"1340","2025-07-28 22:05:00","1753740180000","1753740300000","Retiers","Martigny Ferchaud","car","arcgis","existing"
"1341","2025-07-27 22:13:00","1753654320000","1753654380000","La Fontaine au Jeune","Ponterson","car","arcgis","existing"
"1342","2025-07-28 22:02:00","1753740060000","1753740120000","Ponterson","Janze","car","arcgis","existing"
"1343","2025-07-29 22:05:00","1753826640000","1753826700000","Voreppe","Aire before Grenoble","foot","arcgis","existing"
"1344","2025-07-29 22:04:00","1753826520000","1753826640000","Beaurepaire","Voreppe","car","arcgis","existing"
"1345","2025-07-29 22:02:00","1753826460000","1753826520000","Bouge Chambalud","Beaurepaire","car","arcgis","existing"
"1346","2025-07-29 22:01:00","1753826400000","1753826460000","Chanas","Bouge Chambalud","car","arcgis","existing"
"1347","2025-07-29 22:00:00","1753740780000","1753826400000","Peage de Vienne","Chanas","car","arcgis","existing"
"1348","2025-07-29 22:08:00","1753826820000","1753826880000","Allevard","Allevard","foot","arcgis","existing"
"1349","2025-07-29 22:06:00","1753826700000","1753826760000","Aire before Grenoble","Goncelin","car","arcgis","existing"
"1350","2025-07-29 22:07:00","1753826760000","1753826820000","Goncelin","Allevard","car","arcgis","existing"
"1351","2023-10-30 23:00:01","1698706800000","1698706801000","Ceuta Bus","Ceuta border","bus","arcgis","existing"
"1352","2025-07-30 22:10:00","1753913340000","1753913400000","Geneva","Maries place","foot","arcgis","existing"
"1353","2025-08-07 22:05:00","1754604240000","1754604300000","Voralp","Voralpsee","foot","arcgis","existing"
"1354","2025-08-12 22:00:00","1754949900000","1755036000000","HÃƒÂ¼ttchopf","Scheidegg","foot","arcgis","existing"
"1355","2025-08-14 22:04:00","1755208920000","1755209040000","Bonstetterpark","Bonstetterpark","foot","arcgis","existing"
"1356","2025-07-30 22:00:00","1753826880000","1753912800000","Allevard","Allevard","foot","arcgis","existing"
"1357","2025-08-15 22:07:00","1755295560000","1755295620000","Kindhausen","Egelsee","foot","arcgis","existing"
"1358","2025-08-08 22:00:00","1754604300000","1754690400000","Voralpsee","Voralp","foot","arcgis","existing"
"1359","2025-08-19 22:00:00","1755554880000","1755640800000","Dole","Dole","foot","arcgis","existing"
"1360","2025-08-11 22:01:00","1754949600000","1754949660000","Wald","Wald","foot","arcgis","existing"
"1361","2025-08-11 22:05:00","1754949840000","1754949900000","Scheidegg","HÃƒÂ¼ttchopf","foot","arcgis","existing"
"1362","2025-08-29 22:01:00","1756504800000","1756504860000","BifrÃƒÂ¶st","Campspot next to a river","foot","arcgis","existing"
"1363","2025-08-21 22:01:00","1755813600000","1755813660000","Airtport Paris","Keflavik Airport","plane","arcgis","existing"
"1364","2025-08-18 22:00:00","1755468000000","1755554400000","Limmat","Dietikon","foot","arcgis","existing"
"1365","2025-08-18 22:08:00","1755554760000","1755554880000","Dole center","Dole","foot","arcgis","existing"
"1366","2025-08-30 22:06:00","1756591440000","1756591560000","Hitchhike trip #4","Hitchhike trip #5","car","arcgis","existing"
"1367","2025-08-16 22:00:00","1755295620000","1755381600000","Egelsee","Widen","foot","arcgis","existing"
"1368","2025-08-30 22:08:00","1756591620000","1756591680000","Hitchike trip #6","Mariannas place","car","arcgis","existing"
"1369","2025-08-30 22:00:00","1756504860000","1756591200000","Campspot next to a river","BifrÃƒÂ¶st","foot","arcgis","existing"
"1370","2025-08-14 22:00:00","1755036300000","1755208800000","Parents home","Thun","train","arcgis","existing"
"1371","2025-08-15 22:05:00","1755295320000","1755295500000","Interlaken","Luzern","car","arcgis","existing"
"1372","2025-08-30 22:04:00","1756591320000","1756591440000","Hitchhike trip #3","Hitchhike trip #4","car","arcgis","existing"
"1374","2025-08-30 22:02:00","1756591280000","1756591320000","Hitchhike trip #2","Hitchhike trip #3","car","arcgis","existing"
"1375","2025-08-30 22:07:00","1756591560000","1756591620000","Hitchhike trip #5","Hitchike trip #6","car","arcgis","existing"
"1376","2025-08-08 22:04:00","1754690580000","1754690640000","Heidiland","Weesen","car","arcgis","existing"
"1377","2025-08-31 22:02:00","1756677660000","1756677720000","Grundarfoss","GrundarfjÃƒÂ¶rdur","car","arcgis","existing"
"1378","2025-08-31 22:01:00","1756677600000","1756677660000","Borganes","Grundarfoss","car","arcgis","existing"
"1379","2025-08-31 22:05:00","1756677840000","1756677900000","Olafsvik","Laxafoss","car","arcgis","existing"
"1380","2025-08-15 22:06:00","1755295500000","1755295560000","Luzern","Kindhausen","friends","arcgis","existing"
"1381","2025-08-21 22:03:00","1755813660000","1755813780000","Keflavik Airport","Mariannas place","friends","arcgis","existing"
"1382","2025-08-31 22:07:00","1756677960000","1756678020000","Laxafoss","Laxafoss","foot","arcgis","existing"
"1383","2025-08-15 22:02:00","1755295260000","1755295320000","Spiez","Interlaken","car","arcgis","existing"
"1384","2025-08-07 22:02:00","1754604060000","1754604120000","Sargans","Buchs","car","arcgis","existing"
"1385","2025-08-08 22:03:00","1754690460000","1754690580000","Buchs","Heidiland","car","arcgis","existing"
"1386","2025-07-30 22:05:00","1753913040000","1753913100000","Peage before Chambery","Aix les Bains","car","arcgis","existing"
"1387","2025-08-12 22:01:00","1755036000000","1755036060000","Scheidegg","Wald","car","arcgis","existing"
"1388","2025-08-08 22:06:00","1754690640000","1754690760000","Weesen","Parents home","car","arcgis","existing"
"1389","2025-08-18 22:06:00","1755554700000","1755554760000","Dole","Dole center","car","arcgis","existing"
"1390","2025-08-18 22:02:00","1755554460000","1755554520000","Basel Border","Mulhouse","car","arcgis","existing"
"1391","2025-08-16 22:01:00","1755381600000","1755381660000","Widen","Parents home","friends","arcgis","existing"
"1392","2025-08-11 22:00:00","1754690760000","1754949600000","Parents home","Wald","friends","arcgis","existing"
"1393","2025-08-31 22:00:00","1756591680000","1756677600000","Mariannas place","Borganes","car","arcgis","existing"
"1394","2025-08-19 22:02:00","1755640860000","1755640920000","Dole peage","Dijon","car","arcgis","existing"
"1395","2025-08-19 22:03:00","1755640920000","1755640980000","Dijon","Peage A6","car","arcgis","existing"
"1396","2025-08-18 22:05:00","1755554580000","1755554700000","Besancon","Dole","car","arcgis","existing"
"1397","2025-08-17 22:00:00","1755381660000","1755468000000","Parents home","Limmat","friends","arcgis","existing"
"1398","2025-08-11 22:03:00","1754949660000","1754949780000","Wald","HÃƒÂ¼ebli","car","arcgis","existing"
"1399","2025-08-11 22:04:00","1754949780000","1754949840000","HÃƒÂ¼ebli","Scheidegg","car","arcgis","existing"
"1400","2025-08-29 22:00:00","1756332000000","1756504800000","Tree planting place","BifrÃƒÂ¶st","car","arcgis","existing"
"1401","2025-08-30 22:01:20","1756591260000","1756591280000","Hitchhike trip #1","Hitchhike trip #2","car","arcgis","existing"
"1402","2025-08-18 22:03:00","1755554520000","1755554580000","Mulhouse","Besancon","truck","arcgis","existing"
"1403","2025-08-08 22:01:00","1754690400000","1754690460000","Voralp","Buchs","car","arcgis","existing"
"1404","2025-08-26 22:00:00","1756159200000","1756245600000","Western Fjords","Hot Springs","friends","arcgis","existing"
"1405","2025-08-15 22:00:00","1755209040000","1755295200000","Bonstetterpark","Verkehrshaus","friends","arcgis","existing"
"1406","2025-08-14 22:02:00","1755208860000","1755208920000","Thunerseespiele","Bonstetterpark","friends","arcgis","existing"
"1407","2025-08-07 22:01:00","1754604000000","1754604060000","Brunau","Sargans","car","arcgis","existing"
"1408","2025-07-30 22:09:00","1753913280000","1753913340000","Annemasse","Geneva","car","arcgis","existing"
"1409","2025-08-12 22:04:00","1755036060000","1755036240000","Wald","Wald","car","arcgis","existing"
"1410","2025-07-30 22:01:00","1753912800000","1753912860000","Allevard","Crets en Belledonne","car","arcgis","existing"
"1411","2025-08-31 22:09:00","1756678080000","1756678140000","Hellissandur","Olafsvik","car","arcgis","existing"
"1412","2025-08-19 22:01:00","1755640800000","1755640860000","Dole","Dole peage","car","arcgis","existing"
"1413","2025-08-14 22:01:00","1755208800000","1755208860000","Thun","Thunerseespiele","bus","arcgis","existing"
"1414","2025-08-18 22:01:00","1755554400000","1755554460000","Dietikon","Basel Border","car","arcgis","existing"
"1415","2025-08-31 22:12:00","1756678260000","1756678320000","Road to Glymur","Mariannas place","car","arcgis","existing"
"1416","2025-09-01 22:01:00","1756764000000","1756764060000","Parking","Thingvellir National Park","car","arcgis","existing"
"1418","2025-08-19 22:09:00","1755641100000","1755641340000","Villeneuve Saint-Georges","Yann home","bus","arcgis","existing"
"1419","2025-08-19 22:04:00","1755640980000","1755641040000","Peage A6","Auxerre","car","arcgis","existing"
"1420","2025-08-31 22:03:00","1756677720000","1756677780000","GrundarfjÃƒÂ¶rdur","Kirkjufell Mountain","car","arcgis","existing"
"1421","2025-08-21 22:00:00","1755641340000","1755813600000","Yann home","Airtport Paris","bus","arcgis","existing"
"1422","2025-08-07 22:04:00","1754604120000","1754604240000","Buchs","Voralp","friends","arcgis","existing"
"1423","2025-07-30 22:04:00","1753912920000","1753913040000","Goncelin","Peage before Chambery","car","arcgis","existing"
"1424","2025-08-15 22:01:00","1755295200000","1755295260000","Verkehrshaus","Spiez","car","arcgis","existing"
"1425","2025-08-19 22:05:00","1755641040000","1755641100000","Auxerre","Villeneuve Saint-Georges","car","arcgis","existing"
"1426","2025-07-30 22:02:00","1753912860000","1753912920000","Crets en Belledonne","Goncelin","car","arcgis","existing"
"1427","2025-08-25 22:00:00","1755813780000","1756159200000","Mariannas place","Western Fjords","friends","arcgis","existing"
"1428","2025-08-31 22:06:00","1756677900000","1756677960000","Laxafoss","Laxafoss","car","arcgis","existing"
"1429","2025-08-30 22:00:20","1756591200000","1756591220000","BifrÃƒÂ¶st","Borganes","car","arcgis","existing"
"1430","2025-07-30 22:08:00","1753913100000","1753913280000","Aix les Bains","Annemasse","car","arcgis","existing"
"1431","2025-08-12 22:05:00","1755036240000","1755036300000","Wald","Parents home","friends","arcgis","existing"
"1432","2025-08-31 22:04:00","1756677780000","1756677840000","Kirkjufell Mountain","Olafsvik","car","arcgis","existing"
"1433","2025-08-07 22:00:00","1753999200000","1754604000000","Parents home","Brunau","bus","arcgis","existing"
"1434","2025-09-01 22:00:00","1756678320000","1756764000000","Mariannas place","Parking","friends","arcgis","existing"
"1435","2025-08-31 22:11:00","1756678200000","1756678260000","Borganes","Road to Glymur","car","arcgis","existing"
"1436","2025-09-02 22:00:00","1756764180000","1756850400000","KerlingarfjÃƒÂ¶ll","Laugarvatn","car","arcgis","existing"
"1437","2025-09-02 22:03:00","1756850460000","1756850580000","Parking","Mariannas place","friends","arcgis","existing"
"1438","2025-09-01 22:02:00","1756764060000","1756764120000","Thingvellir National Park","Geysers","car","arcgis","existing"
"1439","2025-08-27 22:00:00","1756245600000","1756332000000","Hot Springs","Tree planting place","friends","arcgis","existing"
"1440","2025-09-02 22:01:00","1756850400000","1756850460000","Laugarvatn","Parking","car","arcgis","existing"
"1441","2025-07-31 22:00:00","1753913400000","1753999200000","Maries place","Parents home","friends","arcgis","existing"
"1442","2025-09-01 22:03:00","1756764120000","1756764180000","Geysers","KerlingarfjÃƒÂ¶ll","car","arcgis","existing"
"1443","2025-08-31 22:10:00","1756678140000","1756678200000","Olafsvik","Borganes","car","arcgis","existing"
"1444","2025-08-31 22:08:00","1756678020000","1756678080000","Laxafoss","Hellissandur","car","arcgis","existing"
"1445","2025-09-06 22:01:00","1757196000000","1757196060000","Keflavik Airport","Paris Airport","plane","arcgis","existing"
"1446","2025-09-05 22:00:00","1756850580000","1757109600000","Mariannas place","Keflavik","friends","arcgis","existing"
"1447","2025-09-06 22:00:00","1757109600000","1757196000000","Keflavik","Keflavik Airport","friends","arcgis","existing"
"1448","2025-09-06 22:02:00","1757196060000","1757196120000","Paris Airport","Yann home","bus","arcgis","existing"
"1449","2025-09-07 22:06:00","1757282640000","1757282760000","La Frette","Tergnier","foot","arcgis","existing"
"1450","2025-09-09 22:00:00","1757369220000","1757455200000","Tergnier","Tergnier Center","foot","arcgis","existing"
"1451","2025-09-09 22:05:00","1757455440000","1757455500000","Arques","Arques","foot","arcgis","existing"
"1452","2025-09-08 22:07:00","1757369040000","1757369220000","La Frette","Tergnier","foot","arcgis","existing"
"1453","2025-09-08 22:00:00","1757282760000","1757368800000","Tergnier","Tergnier","foot","arcgis","existing"
"1454","2025-09-08 22:03:00","1757368860000","1757368980000","Beautor","Saint Gobain","car","arcgis","existing"
"1455","2025-09-08 22:04:00","1757368980000","1757369040000","Saint Gobain","La Frette","car","arcgis","existing"
"1456","2025-09-07 22:04:00","1757282580000","1757282640000","Tergnier Auchan","La Frette","car","arcgis","existing"
"1457","2025-09-07 22:03:00","1757282520000","1757282580000","Noyon","Tergnier Auchan","car","arcgis","existing"
"1458","2025-09-07 22:02:00","1757282460000","1757282520000","Peage","Noyon","car","arcgis","existing"
"1459","2025-09-09 22:02:00","1757455260000","1757455320000","Tergnier Auchan","Saint Quentin","car","arcgis","existing"
"1460","2025-09-09 22:03:00","1757455320000","1757455380000","Saint Quentin","Saint Quentin Decathlon","car","arcgis","existing"
"1461","2025-09-08 22:01:00","1757368800000","1757368860000","Tergnier","Beautor","car","arcgis","existing"
